Timestamp,Reactor_Temperature,Regenerator_Temperature,Reactor_Pressure,Feed_Flow_Rate,Catalyst_to_Oil_Ratio,Catalyst_Activity,Air_Flow_Rate,Fractionator_Top_Temp,Fractionator_Bottom_Temp,Feedstock_Quality_Index,Setpoint_Reactor_Temp,Setpoint_Regenerator_Temp,PID_Kp,PID_Ki,PID_Kd,Fuzzy_Adjustment_Factor,Product_Yield,Conversion_Rate,Energy_Consumption,Emissions_NOx,Emissions_SOx,Control_Stability_Index,Reward_Score,Feed_Change_Event,Catalyst_Replacement,External_Disturbance_Type
2025-01-03 09:30:00,532.24,701.36,241.15,106.12,7.42,84.34,52267.7,193.57,347.98,0.76,532.23,693.25,1.78,0.25,0.08,0.8,52.86,88.4,129.44,103.82,38.42,0.98,0.423,0,0,AirFlowFluctuation
2025-01-03 09:35:00,549.52,652.69,154.89,62.46,7.88,74.62,56391.74,151.62,359.18,0.84,528.92,715.43,0.96,0.07,0.02,1.11,47.45,74.76,199.78,134.9,32.21,0.93,0.314,0,0,AirFlowFluctuation
2025-01-03 09:40:00,553.42,736.13,179.28,100.33,4.08,99.1,57686.62,163.98,324.73,0.76,511.69,703.75,1.22,0.2,0.08,0.81,57.99,83.34,146.22,93.34,48.55,0.93,0.412,1,0,None
2025-01-03 09:45:00,545.44,718.96,186.9,117.12,7.18,62.8,65555.49,159.06,349.2,0.83,509.24,704.83,1.31,0.09,0.09,0.93,47.8,70.22,110.87,59.58,24.25,0.85,0.393,0,0,None
2025-01-03 09:50:00,539.9,657.93,240.61,76.34,4.94,86.81,70508.14,180.94,313.77,0.71,504.1,684.45,0.33,0.4,0.05,1.0,55.74,78.99,184.65,149.4,33.93,0.92,0.4,1,0,None
2025-01-03 09:55:00,521.52,721.52,214.49,74.01,6.92,79.3,61130.36,198.27,350.64,0.81,522.22,687.96,1.71,0.28,0.06,0.93,54.05,87.85,119.93,74.55,37.89,0.94,0.309,0,0,None
2025-01-03 10:00:00,520.83,662.05,203.85,79.76,5.43,87.0,76570.29,173.34,305.66,0.96,524.57,696.34,0.71,0.18,0.08,1.03,59.6,74.84,149.14,96.43,51.05,0.89,0.423,1,0,None
2025-01-03 10:05:00,556.2,742.61,200.26,93.41,4.82,97.51,71651.43,195.65,356.53,0.78,518.12,686.98,1.71,0.02,0.03,1.2,49.85,72.41,109.38,88.06,25.09,0.92,0.412,0,1,AirFlowFluctuation
2025-01-03 10:10:00,508.86,723.38,197.45,84.15,7.49,86.28,74097.23,177.12,350.01,0.86,538.18,717.43,1.98,0.41,0.02,1.16,49.7,89.64,140.8,110.01,24.31,0.99,0.426,0,0,PowerDip
2025-01-03 10:15:00,544.54,729.69,227.39,75.82,5.43,61.43,72032.24,184.61,322.9,0.8,509.82,680.73,1.69,0.25,0.0,1.02,57.4,87.17,149.23,106.26,46.29,0.87,0.377,0,0,None
2025-01-03 10:20:00,538.73,691.38,182.74,87.84,5.78,67.91,64990.3,171.82,308.07,1.0,532.86,683.95,0.36,0.23,0.09,0.84,53.69,83.18,108.21,138.84,14.02,0.81,0.485,0,0,None
2025-01-03 10:25:00,534.49,660.63,193.21,77.26,4.42,62.86,57666.95,150.89,346.86,0.65,523.5,718.05,0.99,0.17,0.05,1.19,42.31,87.33,127.88,125.04,46.19,0.98,0.386,0,0,None
2025-01-03 10:30:00,514.59,724.74,173.73,112.69,4.29,77.39,58824.99,152.34,356.99,0.75,519.05,704.41,0.57,0.17,0.1,0.93,45.37,73.67,192.5,113.7,18.48,0.97,0.419,0,0,None
2025-01-03 10:35:00,548.26,687.4,203.72,89.82,6.86,92.48,56904.77,164.64,354.98,0.97,507.25,703.96,1.79,0.29,0.05,1.06,58.94,74.73,134.9,144.58,12.2,0.91,0.397,0,0,None
2025-01-03 10:40:00,541.33,677.15,163.85,74.38,7.92,84.24,61005.4,193.18,305.45,0.73,528.78,693.16,0.68,0.17,0.05,0.81,57.38,83.25,120.77,116.18,43.32,0.97,0.325,0,0,None
2025-01-03 10:45:00,517.24,738.24,211.36,116.79,6.23,75.85,73681.11,158.47,318.03,0.93,502.33,694.25,0.17,0.04,0.03,1.13,40.07,75.34,153.38,131.72,29.14,1.0,0.382,0,0,None
2025-01-03 10:50:00,559.86,710.3,249.14,106.94,4.92,95.67,74861.97,171.28,300.7,0.7,516.59,695.46,0.47,0.37,0.0,1.02,58.66,82.14,161.8,125.64,11.61,0.96,0.381,0,0,None
2025-01-03 10:55:00,526.04,722.84,193.73,118.21,7.52,91.71,70527.05,197.93,347.2,0.61,527.05,693.9,1.33,0.06,0.06,1.18,50.48,75.66,123.65,144.76,48.76,0.94,0.358,0,0,None
2025-01-03 11:00:00,537.94,706.21,245.09,83.77,4.45,71.78,56430.81,187.68,345.77,0.94,516.25,682.48,0.57,0.05,0.01,0.92,41.21,73.65,156.89,63.95,32.7,0.91,0.329,0,0,None
2025-01-03 11:05:00,551.68,735.98,209.74,61.67,4.38,86.52,78803.75,172.91,328.1,0.85,507.27,710.21,1.26,0.32,0.04,1.05,45.32,81.95,159.09,91.93,52.54,0.86,0.456,1,0,None
2025-01-03 11:10:00,481.22,654.94,161.84,94.85,6.34,70.89,60712.98,170.96,321.34,0.87,512.14,696.47,0.79,0.47,0.03,1.16,46.57,75.03,139.59,128.55,26.31,0.96,0.339,0,0,None
2025-01-03 11:15:00,496.83,745.82,220.54,55.65,6.18,94.47,58916.36,196.19,342.7,0.64,526.77,683.33,0.41,0.46,0.03,0.89,43.33,85.19,116.27,101.82,58.63,0.99,0.316,0,0,None
2025-01-03 11:20:00,534.76,713.79,158.64,90.43,4.11,69.17,55915.71,171.89,306.33,0.81,523.19,699.19,0.13,0.46,0.05,0.83,45.89,85.03,185.02,81.54,24.16,0.87,0.433,0,0,None
2025-01-03 11:25:00,536.89,687.44,156.49,66.5,6.05,97.26,77290.13,196.91,336.66,0.97,515.38,687.54,0.9,0.48,0.0,0.85,54.99,87.0,180.37,133.08,12.44,0.91,0.32,0,0,None
2025-01-03 11:30:00,502.78,740.33,234.28,82.9,5.44,87.55,71216.47,190.05,334.96,0.74,508.19,702.2,1.27,0.1,0.01,0.89,55.39,81.84,113.24,69.12,57.81,0.92,0.299,0,0,None
2025-01-03 11:35:00,497.49,662.23,207.13,103.53,4.06,75.96,66815.67,159.28,327.24,0.92,501.33,714.47,0.21,0.05,0.08,0.95,53.45,84.24,139.24,54.8,18.56,0.82,0.378,0,0,None
2025-01-03 11:40:00,535.94,700.71,204.38,71.89,5.34,85.29,57628.92,192.86,336.61,0.79,522.04,686.55,0.1,0.37,0.04,0.89,45.49,83.65,124.88,53.67,42.42,0.98,0.359,0,0,None
2025-01-03 11:45:00,505.17,748.66,243.44,84.34,4.01,61.66,73212.34,164.34,335.7,0.86,527.71,697.21,1.15,0.11,0.04,0.87,48.76,84.54,114.01,55.45,30.06,0.9,0.341,0,0,PowerDip
2025-01-03 11:50:00,496.99,737.89,152.67,70.4,6.72,89.83,67550.2,170.7,318.14,0.97,529.9,713.23,0.96,0.25,0.06,0.81,48.46,80.66,102.08,134.15,56.42,0.96,0.352,0,0,None
2025-01-03 11:55:00,480.39,687.74,240.82,80.4,4.48,88.08,74723.02,168.94,306.23,0.8,517.27,680.61,1.81,0.19,0.07,0.84,49.85,76.05,110.43,92.9,33.17,0.96,0.408,0,0,None
2025-01-03 12:00:00,538.98,669.84,165.46,56.21,5.1,98.52,68981.9,188.35,340.76,0.81,506.25,707.24,1.4,0.16,0.05,1.03,48.31,76.36,144.76,85.22,13.83,0.84,0.416,0,0,None
2025-01-03 12:05:00,512.1,682.27,184.01,99.33,6.63,69.88,52256.97,166.06,312.56,0.7,533.02,683.15,1.14,0.11,0.02,1.12,57.96,87.56,138.7,84.63,24.34,0.81,0.342,0,0,None
2025-01-03 12:10:00,495.79,651.51,182.96,60.83,7.07,94.92,50775.31,153.45,303.72,0.87,508.62,688.24,0.29,0.04,0.03,0.87,47.43,85.48,103.88,93.18,27.85,0.97,0.457,0,0,AirFlowFluctuation
2025-01-03 12:15:00,518.38,743.07,161.67,59.4,5.82,95.41,50501.57,169.5,358.51,0.94,538.86,703.0,1.76,0.44,0.0,0.9,53.49,79.56,103.88,55.05,34.03,0.83,0.332,0,0,None
2025-01-03 12:20:00,522.69,726.86,193.96,81.98,6.17,99.28,69913.08,170.69,318.07,0.72,513.66,699.91,0.9,0.03,0.03,0.85,58.35,77.5,125.15,83.72,10.49,0.87,0.307,0,0,None
2025-01-03 12:25:00,524.76,669.1,239.3,61.68,4.65,72.47,73498.82,199.06,314.78,0.95,529.03,692.44,1.92,0.19,0.08,0.82,48.89,80.87,131.15,99.59,54.8,0.93,0.405,0,0,None
2025-01-03 12:30:00,488.76,666.26,203.81,112.58,6.25,95.15,61275.34,175.05,325.16,0.61,533.95,687.29,1.36,0.07,0.0,1.14,46.06,82.57,182.13,104.79,53.43,0.9,0.418,0,0,None
2025-01-03 12:35:00,553.65,688.28,224.84,118.26,6.2,76.37,52417.17,159.32,346.51,0.93,534.97,715.84,1.62,0.22,0.04,0.9,54.76,79.41,141.54,146.02,18.52,0.97,0.321,1,0,None
2025-01-03 12:40:00,486.67,669.47,189.78,118.35,7.37,89.2,63915.95,182.88,321.44,0.64,525.03,696.67,0.68,0.14,0.08,0.91,54.72,85.1,199.5,140.36,50.38,0.89,0.363,0,0,None
2025-01-03 12:45:00,528.76,702.85,179.73,94.8,5.54,68.29,61379.13,196.28,324.62,0.99,514.52,693.35,0.39,0.4,0.03,0.86,52.46,87.68,195.39,81.33,45.27,0.93,0.355,0,0,None
2025-01-03 12:50:00,553.55,701.14,200.34,56.86,5.84,62.06,59152.84,153.11,314.49,0.9,531.98,696.58,0.81,0.01,0.08,1.07,45.27,88.03,170.82,60.0,33.4,0.94,0.425,0,0,None
2025-01-03 12:55:00,501.26,665.22,208.82,80.2,6.91,77.01,62729.46,182.88,310.04,0.67,511.65,705.7,0.45,0.14,0.03,1.07,42.97,89.17,160.19,144.86,25.44,0.88,0.406,0,0,None
2025-01-03 13:00:00,503.47,729.67,244.13,85.77,4.39,69.75,53414.2,174.29,339.95,0.96,503.01,695.07,1.17,0.49,0.1,0.83,59.47,86.87,138.39,103.87,27.02,0.9,0.3,0,0,None
2025-01-03 13:05:00,492.53,681.78,175.7,69.16,5.7,62.89,78091.58,165.91,305.29,0.89,528.92,714.06,0.73,0.03,0.02,1.0,49.12,73.66,139.85,100.41,51.0,0.87,0.362,0,0,None
2025-01-03 13:10:00,491.16,654.12,187.42,71.61,7.29,75.65,50253.57,176.89,316.16,0.71,513.87,707.83,0.28,0.26,0.01,1.11,40.54,76.34,193.62,121.69,26.6,0.9,0.364,0,0,AirFlowFluctuation
2025-01-03 13:15:00,524.75,708.03,161.13,68.91,7.35,91.52,68782.07,184.21,358.21,0.83,517.5,682.73,1.56,0.25,0.07,0.8,43.72,71.93,134.69,67.85,28.52,0.84,0.328,1,0,None
2025-01-03 13:20:00,508.5,686.65,240.03,101.24,6.85,81.62,71749.04,167.71,354.9,0.77,513.46,692.19,0.13,0.22,0.0,0.81,47.63,74.2,198.42,65.06,47.63,0.94,0.375,0,0,PowerDip
2025-01-03 13:25:00,544.55,706.27,156.28,100.98,4.81,89.29,70720.95,185.93,336.81,0.96,538.56,716.18,0.3,0.35,0.05,1.08,57.0,73.54,141.61,139.21,15.78,0.8,0.337,0,0,None
2025-01-03 13:30:00,503.2,655.14,249.16,87.47,6.85,72.98,51136.25,188.25,348.49,0.61,507.13,691.73,1.23,0.11,0.06,0.88,40.91,71.88,101.29,138.5,43.02,0.98,0.333,0,0,None
2025-01-03 13:35:00,526.21,701.56,213.41,71.7,4.85,62.86,52853.6,171.77,311.26,0.73,518.93,686.94,0.63,0.28,0.09,1.06,41.28,88.33,163.99,79.39,10.66,0.96,0.375,0,0,AirFlowFluctuation
2025-01-03 13:40:00,511.07,714.2,226.47,65.06,7.99,65.35,66333.87,184.14,346.85,0.97,506.47,710.39,1.87,0.39,0.06,1.1,50.96,70.11,103.11,147.77,55.03,0.98,0.431,1,0,AirFlowFluctuation
2025-01-03 13:45:00,514.12,715.93,231.2,94.65,6.09,61.28,70647.53,180.61,323.04,0.78,506.58,719.96,0.76,0.12,0.04,1.18,51.69,73.17,144.6,133.07,50.68,0.86,0.359,0,0,None
2025-01-03 13:50:00,507.73,678.78,159.92,93.52,5.31,69.65,68738.74,190.97,354.73,0.72,509.55,718.55,0.18,0.42,0.01,0.91,54.23,87.3,147.19,133.88,29.14,0.81,0.344,0,0,None
2025-01-03 13:55:00,517.53,704.18,201.13,77.52,6.93,96.89,66189.04,174.95,327.35,0.93,505.67,708.75,1.29,0.1,0.08,0.95,45.27,88.91,199.38,113.89,38.16,0.97,0.398,0,0,PowerDip
2025-01-03 14:00:00,517.79,692.69,180.55,51.97,5.86,70.97,50954.04,180.51,314.38,0.69,529.27,710.04,0.75,0.4,0.03,0.89,44.27,78.9,111.35,141.79,23.51,0.96,0.282,0,0,None
2025-01-03 14:05:00,488.85,696.63,231.72,54.46,5.81,99.04,68793.84,175.26,317.61,0.68,530.26,696.35,0.41,0.42,0.01,0.84,53.75,76.98,174.7,132.79,16.19,0.98,0.441,0,0,None
2025-01-03 14:10:00,482.21,652.85,206.94,50.13,7.57,91.63,62461.92,186.33,320.08,0.8,537.54,692.0,0.49,0.11,0.02,1.03,55.6,88.51,125.09,108.8,10.16,0.95,0.359,0,0,None
2025-01-03 14:15:00,542.8,696.9,173.17,55.14,7.49,75.29,50514.73,197.69,319.0,0.82,534.9,680.57,1.91,0.29,0.01,0.98,58.98,84.97,152.63,114.98,53.97,0.85,0.352,0,0,None
2025-01-03 14:20:00,499.29,694.94,170.41,53.15,4.21,64.31,68840.14,196.21,346.97,0.64,522.25,715.08,0.72,0.48,0.01,1.16,40.54,73.53,166.6,86.58,11.87,0.87,0.439,1,0,None
2025-01-03 14:25:00,509.33,713.43,158.66,104.96,5.69,90.93,69199.77,163.19,339.11,0.7,534.58,691.44,0.73,0.34,0.07,1.17,56.73,86.59,178.9,89.75,15.7,0.84,0.345,0,0,None
2025-01-03 14:30:00,518.03,740.11,158.67,113.13,4.77,85.99,76916.3,168.37,357.36,0.93,507.94,717.33,1.91,0.13,0.1,0.88,48.17,87.27,106.23,62.46,41.53,0.83,0.322,0,0,None
2025-01-03 14:35:00,553.43,728.5,205.07,81.34,7.94,85.15,58187.67,168.96,316.5,0.7,523.21,681.12,0.13,0.47,0.01,1.08,51.99,75.34,128.37,144.87,32.07,0.88,0.343,0,0,None
2025-01-03 14:40:00,513.7,708.86,192.34,117.31,6.26,88.65,51594.53,182.71,352.97,0.69,524.75,703.44,1.94,0.45,0.03,1.09,55.51,80.85,160.47,146.09,45.6,0.93,0.287,0,0,None
2025-01-03 14:45:00,503.27,722.5,177.16,98.41,4.38,65.99,71704.21,190.14,345.79,0.66,526.24,698.34,1.4,0.04,0.1,0.82,41.42,75.51,109.36,134.75,32.39,0.94,0.453,0,0,None
2025-01-03 14:50:00,531.37,705.71,217.62,89.68,5.81,74.44,76044.17,157.28,354.28,0.78,534.97,718.76,0.3,0.22,0.01,1.16,40.29,73.49,188.55,132.72,37.18,0.92,0.359,1,0,None
2025-01-03 14:55:00,555.7,725.72,227.54,85.0,5.18,71.04,59743.3,184.55,300.46,0.73,529.47,680.8,1.04,0.48,0.1,0.93,51.96,88.29,169.8,101.21,27.32,0.86,0.408,1,0,None
2025-01-03 15:00:00,554.02,732.73,189.54,62.2,7.16,63.82,54095.8,195.65,328.89,0.87,502.08,714.17,0.7,0.21,0.04,1.08,48.17,75.63,169.09,120.82,45.93,0.96,0.349,1,0,None
2025-01-03 15:05:00,512.5,683.52,188.43,54.97,5.38,61.36,63561.9,176.1,331.95,0.88,535.55,689.01,0.25,0.23,0.04,1.09,58.94,84.65,170.53,104.27,54.06,0.99,0.335,0,0,None
2025-01-03 15:10:00,544.95,696.18,199.2,116.78,4.36,81.85,63416.01,174.02,340.34,0.86,528.86,696.01,1.08,0.41,0.06,1.03,59.07,78.66,127.44,146.63,22.52,0.81,0.392,0,0,AirFlowFluctuation
2025-01-03 15:15:00,521.71,655.61,200.87,57.09,7.12,95.04,76003.85,170.23,307.29,0.77,528.82,711.4,1.67,0.31,0.09,1.15,47.08,83.26,199.59,126.09,28.83,0.8,0.43,0,0,None
2025-01-03 15:20:00,528.08,691.6,162.15,102.04,6.17,89.66,63217.93,160.17,315.43,0.88,539.31,719.5,1.74,0.25,0.07,1.05,48.38,89.89,167.22,113.93,23.81,0.89,0.302,0,0,AirFlowFluctuation
2025-01-03 15:25:00,547.38,709.39,203.17,114.36,7.19,66.64,72007.82,175.34,346.26,0.82,522.65,698.76,0.2,0.34,0.07,0.97,51.58,88.02,131.26,57.38,48.56,0.84,0.36,0,0,None
2025-01-03 15:30:00,528.98,663.61,211.84,118.51,4.0,86.25,57963.26,151.17,314.65,0.94,522.36,680.63,0.93,0.27,0.05,1.11,46.68,83.16,122.44,121.24,45.67,0.98,0.358,0,0,None
2025-01-03 15:35:00,534.89,704.3,196.11,109.71,4.34,90.88,60099.09,198.04,316.04,0.92,530.88,712.04,0.46,0.37,0.05,0.97,48.86,77.58,129.51,145.78,44.1,0.85,0.424,0,0,None
2025-01-03 15:40:00,543.89,650.86,236.0,107.79,6.32,83.77,64165.06,199.55,334.0,0.61,500.34,692.9,1.45,0.34,0.09,0.82,49.84,79.22,134.97,91.61,45.35,0.93,0.393,0,0,None
2025-01-03 15:45:00,500.06,659.88,186.53,95.58,5.47,77.1,63238.03,157.14,347.61,0.6,501.98,682.26,0.23,0.32,0.02,1.12,49.04,82.08,140.55,74.62,59.11,0.92,0.33,0,0,None
2025-01-03 15:50:00,556.52,698.01,228.54,104.21,6.32,88.31,57306.87,168.74,324.02,0.84,511.01,716.6,1.31,0.44,0.05,0.96,57.8,81.15,193.37,148.06,21.34,0.97,0.399,0,0,None
2025-01-03 15:55:00,523.93,656.98,196.22,77.12,5.97,84.95,56272.0,168.11,312.04,0.75,526.72,685.62,1.6,0.27,0.06,0.93,59.27,86.68,133.96,76.17,52.92,0.9,0.338,0,0,None
2025-01-03 16:00:00,504.68,718.82,184.33,95.45,6.3,84.35,51666.61,181.87,345.82,0.65,501.12,693.26,1.23,0.29,0.05,0.8,48.19,75.93,143.88,144.32,26.4,0.95,0.363,0,0,AirFlowFluctuation
2025-01-03 16:05:00,517.68,681.92,249.03,101.81,5.17,65.28,63160.27,191.81,331.18,0.64,502.22,686.65,0.34,0.43,0.07,0.87,58.52,75.53,185.23,114.29,35.17,0.96,0.373,0,0,None
2025-01-03 16:10:00,482.28,680.06,165.54,85.29,7.43,97.28,58457.64,166.49,312.21,0.64,502.92,692.84,1.16,0.31,0.09,1.12,52.85,81.03,145.91,137.74,44.48,0.95,0.345,0,0,None
2025-01-03 16:15:00,490.36,681.32,157.24,75.03,5.78,73.77,59493.98,197.86,323.5,0.61,538.16,696.8,0.18,0.26,0.03,0.82,53.49,76.97,108.87,64.73,54.72,0.96,0.386,0,0,None
2025-01-03 16:20:00,500.89,661.34,168.32,105.68,4.36,90.77,62588.48,197.65,350.46,0.72,518.54,685.44,0.73,0.15,0.01,0.95,44.08,88.48,157.21,55.33,31.38,0.89,0.322,0,0,None
2025-01-03 16:25:00,553.73,690.49,153.77,56.6,6.77,97.62,67580.92,198.7,318.05,0.86,522.55,707.28,0.5,0.47,0.05,0.93,47.51,89.64,138.04,102.74,24.79,0.89,0.396,0,0,None
2025-01-03 16:30:00,551.03,730.54,178.34,101.61,6.91,68.49,70034.08,162.64,332.78,0.98,537.15,688.36,1.95,0.03,0.02,1.06,58.23,88.18,110.4,107.11,24.84,0.8,0.371,0,0,None
2025-01-03 16:35:00,493.51,731.74,220.89,77.12,6.52,79.47,59450.27,161.61,331.88,0.86,539.59,683.3,0.95,0.37,0.1,1.01,41.6,78.43,169.68,128.06,27.42,0.86,0.324,0,0,None
2025-01-03 16:40:00,525.45,715.53,172.09,86.99,5.53,73.11,75588.0,156.78,313.49,0.97,513.46,718.76,0.48,0.3,0.08,1.03,46.42,88.24,131.73,59.53,44.06,0.84,0.402,0,0,None
2025-01-03 16:45:00,520.21,684.7,196.62,119.88,6.06,92.09,61617.51,177.66,355.63,0.98,514.7,697.04,0.14,0.41,0.01,1.03,41.24,70.52,166.74,92.34,56.34,0.88,0.402,0,0,None
2025-01-03 16:50:00,500.56,682.03,198.2,110.86,7.4,61.06,60113.44,185.48,303.27,0.86,516.51,710.46,1.26,0.35,0.07,1.01,59.25,70.54,115.2,70.31,10.51,0.8,0.255,0,0,None
2025-01-03 16:55:00,534.04,707.26,215.43,74.33,5.38,61.19,60484.52,152.41,338.05,0.67,507.46,701.41,0.28,0.44,0.01,1.08,40.92,75.45,137.65,140.77,41.32,0.82,0.399,0,0,None
2025-01-03 17:00:00,544.36,682.42,169.02,55.04,4.72,96.16,63909.83,172.47,358.65,0.95,535.88,715.5,1.26,0.18,0.06,0.86,40.47,83.18,187.15,129.58,27.67,0.94,0.397,0,0,None
2025-01-03 17:05:00,489.23,686.99,151.32,78.68,5.03,67.17,50093.24,162.14,334.36,0.86,528.85,699.62,1.7,0.08,0.07,1.15,55.8,85.4,142.42,141.98,43.07,0.99,0.387,0,0,None
2025-01-03 17:10:00,515.18,699.07,186.01,60.94,4.96,94.16,69848.02,154.37,335.45,0.61,534.69,703.74,0.6,0.41,0.05,0.88,55.77,72.67,149.49,129.89,45.79,0.96,0.312,0,0,None
2025-01-03 17:15:00,489.93,711.04,219.48,63.45,4.97,94.68,65867.66,193.04,344.17,0.81,515.57,697.17,0.27,0.37,0.07,1.12,44.5,81.25,149.15,80.1,24.14,0.9,0.308,0,1,None
2025-01-03 17:20:00,533.5,672.65,212.61,53.9,6.68,79.79,73766.66,196.98,322.47,0.69,509.75,688.31,0.25,0.21,0.07,0.91,55.07,77.28,182.93,86.44,13.76,0.83,0.371,0,0,None
2025-01-03 17:25:00,553.75,714.93,204.01,64.45,5.72,63.07,60621.11,197.84,346.78,0.91,525.74,716.12,0.61,0.17,0.03,1.18,56.46,73.76,124.64,87.46,29.74,0.95,0.337,0,0,None
2025-01-03 17:30:00,500.14,692.58,201.78,87.66,7.25,92.38,52980.64,198.2,331.61,0.75,512.44,710.85,0.26,0.01,0.05,0.91,54.35,87.91,129.41,119.73,25.16,0.89,0.424,0,0,PowerDip
2025-01-03 17:35:00,547.74,683.74,164.76,52.99,7.56,70.17,58123.08,182.67,333.86,0.79,536.09,682.14,0.78,0.14,0.05,0.94,46.81,71.47,100.57,146.97,23.01,0.93,0.381,0,0,None
2025-01-03 17:40:00,508.17,720.67,244.41,102.83,7.04,80.93,70204.13,167.88,353.13,0.75,526.71,685.14,1.84,0.15,0.05,0.99,40.38,88.77,126.54,59.12,39.05,0.91,0.365,0,0,None
2025-01-03 17:45:00,521.69,728.69,175.6,50.32,5.38,62.33,53622.53,186.44,342.47,0.92,532.25,682.45,0.7,0.4,0.08,1.17,49.25,78.05,154.22,112.19,42.11,0.98,0.381,0,0,None
2025-01-03 17:50:00,522.08,698.72,156.95,89.65,6.13,84.49,68589.34,159.5,355.81,0.74,530.73,694.6,1.38,0.09,0.0,0.96,53.59,88.74,160.45,86.83,58.03,0.81,0.349,0,0,None
2025-01-03 17:55:00,536.01,677.64,208.27,72.68,4.83,61.52,57474.23,183.7,311.51,0.72,521.2,685.6,1.19,0.15,0.05,0.96,54.66,83.01,183.7,89.76,18.58,0.93,0.344,0,0,AirFlowFluctuation
2025-01-03 18:00:00,504.97,650.01,234.94,68.54,6.96,62.04,54647.27,178.93,309.28,0.84,511.97,683.53,1.92,0.35,0.03,1.13,59.65,82.67,197.6,75.94,11.81,0.84,0.375,0,0,None
2025-01-03 18:05:00,523.09,710.07,239.43,57.82,5.73,94.58,53088.52,186.53,352.93,0.64,517.38,707.27,0.6,0.19,0.02,1.17,56.73,80.05,175.7,57.12,29.91,0.94,0.377,0,0,None
2025-01-03 18:10:00,541.4,739.11,150.11,88.59,5.28,68.85,62016.93,189.04,340.09,0.9,531.47,698.52,0.37,0.04,0.05,1.19,55.98,75.57,145.06,113.47,36.31,0.9,0.383,0,0,None
2025-01-03 18:15:00,520.81,670.05,249.13,116.9,7.7,73.26,66832.6,165.59,305.27,0.65,509.13,693.22,1.59,0.24,0.09,0.85,47.72,85.92,194.14,108.54,17.67,0.96,0.38,1,0,PowerDip
2025-01-03 18:20:00,523.09,676.82,177.41,63.13,6.9,72.87,59148.59,164.41,338.51,0.96,519.25,680.8,0.65,0.5,0.0,0.88,58.92,74.72,171.04,129.43,25.12,0.98,0.354,0,0,None
2025-01-03 18:25:00,554.22,677.49,185.07,98.73,7.38,82.45,57061.88,192.28,302.14,0.65,504.42,694.73,1.68,0.13,0.1,0.95,57.94,75.85,182.4,68.2,37.51,0.93,0.425,0,0,None
2025-01-03 18:30:00,555.83,728.76,150.41,89.22,5.07,91.87,55728.98,198.23,303.63,0.78,527.86,690.4,0.63,0.01,0.01,0.95,43.31,86.94,110.75,131.53,12.35,0.96,0.365,0,0,None
2025-01-03 18:35:00,557.99,686.64,158.94,69.76,4.79,80.02,61084.91,167.34,337.12,0.97,535.73,717.72,1.7,0.14,0.07,1.09,42.88,72.99,110.01,50.08,38.45,0.9,0.319,0,1,None
2025-01-03 18:40:00,488.92,680.05,239.55,118.42,6.09,82.71,69309.03,197.14,323.68,0.68,518.96,699.42,0.53,0.42,0.06,0.96,49.92,70.3,149.49,65.42,56.56,0.81,0.292,0,0,None
2025-01-03 18:45:00,538.73,734.65,175.23,50.22,4.7,64.59,50878.57,176.11,307.36,0.71,516.89,703.44,1.68,0.11,0.01,0.87,44.34,82.23,122.52,67.04,39.19,0.86,0.319,0,0,None
2025-01-03 18:50:00,533.13,660.46,247.79,85.55,5.21,97.95,64148.09,193.39,314.98,0.8,502.43,713.9,0.66,0.25,0.08,0.86,48.23,71.86,190.43,120.22,55.3,0.93,0.369,0,0,None
2025-01-03 18:55:00,489.95,679.43,155.1,79.18,7.59,83.93,72476.81,153.23,343.12,0.93,526.38,705.84,1.53,0.04,0.09,1.1,41.2,71.55,154.66,146.95,58.49,0.8,0.431,0,0,None
2025-01-03 19:00:00,486.72,741.39,151.66,95.63,6.35,70.44,57873.97,157.33,324.42,0.91,522.27,708.29,1.77,0.48,0.06,1.04,43.08,73.44,152.61,83.07,37.65,0.96,0.382,0,0,None
2025-01-03 19:05:00,482.17,722.4,248.04,118.26,6.77,81.49,79282.71,150.45,324.35,0.92,504.75,689.64,0.5,0.09,0.0,1.13,47.66,82.07,190.55,81.9,48.69,0.98,0.406,0,0,None
2025-01-03 19:10:00,509.41,668.46,195.41,78.24,4.4,71.92,66995.88,198.11,344.72,0.82,526.76,714.58,1.78,0.11,0.0,0.81,49.25,74.82,183.48,94.43,42.75,0.94,0.387,0,0,None
2025-01-03 19:15:00,512.8,694.63,174.3,102.51,6.05,71.94,74623.69,198.27,341.72,0.87,539.61,703.42,0.94,0.46,0.02,1.07,53.21,70.13,181.0,83.64,35.02,0.86,0.432,0,0,None
2025-01-03 19:20:00,508.36,666.63,235.74,63.25,4.5,78.71,59276.6,163.34,309.27,0.93,518.2,694.29,1.56,0.49,0.02,0.93,54.72,70.82,167.18,127.15,29.54,0.94,0.326,0,0,None
2025-01-03 19:25:00,512.61,657.01,179.44,117.63,5.68,62.65,75630.09,198.79,326.05,0.63,519.43,713.72,1.37,0.26,0.06,1.06,41.67,81.45,187.14,115.47,51.07,0.83,0.377,0,0,None
2025-01-03 19:30:00,513.86,706.0,167.24,80.03,7.41,67.77,76963.76,184.88,300.54,0.78,516.69,708.4,1.86,0.06,0.01,1.08,47.83,71.2,157.06,97.59,31.13,0.92,0.356,0,0,None
